username,followers,following,tier,relevance_text_score,relevance_score,audience_intent_score,content_depth_score,engagement_quality_score,topic_signal_score,final_score,weight_relevance,weight_audience_intent,weight_engagement_quality,weight_content_depth,text_confidence,comment_confidence,post_confidence,confidence_score,confidence_grade,needs_review,review_reason,relevance_reason,audience_intent_reason,content_depth_reason,why_selected,sample_caption,sample_comment_1,sample_comment_2,post_count,comment_count,median_engagement_rate
margaretnagib,15705,911,micro,0.8,0.445,0.5,0.5,0.0,0.0,0.3412,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus with 'Clinical Psychologist' and 'mental, emotional and spiritual health'","No comments provided, unable to evaluate audience intent","No captions provided, unable to evaluate content depth","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
drtashbinnie,51932,935,mid,0.8,0.445,0.5,0.5,0.0,0.0,0.3412,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus, but no caption samples provided for evaluation.",No comment samples provided for evaluation.,No caption samples provided for evaluation.,"Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
kevinhinesstory,91151,7464,mid,0.8,0.445,0.5,0.5,0.0,0.0,0.3412,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and linked content show mental health focus.,"Comment samples not provided, assuming generic engagement.","Caption samples not provided, assuming generic advice.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
theanxietyguy,48485,64,micro,0.7,0.4487,0.5,0.5,0.0,0.125,0.3405,0.3369,0.2518,0.2845,0.1269,0.2275,0.0,0.0,0.1024,low,False,,"Bio indicates mental health focus, but doesn't provide enough context to confirm it's primary.",No comments provided to evaluate audience intent.,No captions provided to evaluate depth of content.,"Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,,,0,0,0.0
healing_notes_,215483,708,mid,0.7,0.4487,0.5,0.5,0.0,0.125,0.3392,0.3331,0.2562,0.2875,0.1231,0.2125,0.0,0.0,0.0956,low,False,,Bio indicates mental health focus on toxic patterns and childhood trauma.,"No comment samples provided, assuming average help-seeking and emotional sharing.","No caption samples provided, assuming generic advice based on average influencer captions.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,comment 1,comment 2,0,0,0.0
anxietysupportdaily,0,0,nano,0.7,0.4487,0.5,0.5,0.0,0.125,0.3359,0.3237,0.2675,0.295,0.1138,0.175,0.0,0.0,0.0788,low,False,,"Bio mentions living with anxiety and daily support, which is relevant to mental health.","No comments provided, so can't evaluate audience intent.","No captions provided, so can't evaluate depth.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.08).",,,,0,0,0.0
mentalhealthceo,379079,1549,mid,0.6,0.4088,0.5,0.5,0.0,0.125,0.3287,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and captions mention therapy and inner child, but lack clear focus on mental health issues or solutions.","Comments are sparse and do not show clear signs of help-seeking, emotional sharing, or trust.","Captions are present but lack depth, specificity, or originality in addressing mental health topics.","Relevance 0.41, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
jademathisofficial,22221,1361,micro,0.6,0.4088,0.5,0.5,0.0,0.125,0.3287,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus, but also includes other roles and achievements.","No comment samples provided, assuming neutral engagement.","No caption samples provided, assuming generic content.","Relevance 0.41, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
maddie_bruce,86605,404,mid,0.6,0.4088,0.5,0.5,0.0,0.125,0.3287,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio states mental health & wellness focus, but no explicit mention of lived experience, therapy, or evidence-based education.","No comment samples provided, assuming generic comments.","No caption samples provided, assuming generic motivational quotes or broad lifestyle/fitness content.","Relevance 0.41, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
poojalakshmin,117902,3521,mid,0.7,0.405,0.5,0.5,0.0,0.0,0.3275,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus, but not exclusively.","No comment samples provided, assuming neutral engagement.","No caption samples provided, assuming generic content.","Relevance 0.40, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
blackandembodied,193682,2829,mid,0.7,0.405,0.5,0.5,0.0,0.0,0.3275,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio mentions LCMHC and Holistic Healer, but also has a book promotion and living abroad, lowering the mental health focus score.","No comment samples provided, assuming generic comments based on bio information.","No caption samples provided, assuming generic motivational content based on bio information.","Relevance 0.40, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr.marielbuque,284730,435,mid,0.7,0.405,0.5,0.5,0.0,0.0,0.3259,0.3375,0.251,0.284,0.1275,0.23,0.0,0.0,0.1035,low,False,,Bio states they are a licensed psychologist and CEO of Break the Cycle.,"No comment samples provided, assuming neutral based on bio.","No caption samples provided, assuming generic based on bio.","Relevance 0.40, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,,,0,0,0.0
danesandthings,68105,336,mid,0.5,0.3688,0.5,0.5,0.0,0.125,0.315,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio includes mental health as a secondary focus,Comment information is not provided,Caption information is not provided,"Relevance 0.37, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
drsamanthaboardman,50042,528,mid,0.6,0.365,0.5,0.5,0.0,0.0,0.3138,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus but is not exclusively about it.,"No comment samples provided, assuming neutral engagement.","No caption samples provided, assuming generic content.","Relevance 0.36, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
talktococo,22010,3654,micro,0.6,0.365,0.5,0.5,0.0,0.0,0.3138,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus but also includes other interests.,"No comment samples provided, assuming neutral engagement.","No caption samples provided, assuming generic content.","Relevance 0.36, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
drrashipsychiatrist,30811,842,micro,0.6,0.3838,0.4,0.5,0.0,0.125,0.2957,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates medical and mental health background, but lacks specific mention of personal experiences or mental health focus.","No comment samples provided, assuming lower help-seeking and emotional sharing based on scoring criteria.","No caption samples provided, assuming generic content based on scoring criteria.","Relevance 0.38, audience intent 0.40, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
myhappinesz,604230,394,macro,0.6,0.4875,0.2,0.4,0.0176,0.15,0.2941,0.35,0.3,0.2,0.15,0.863,1.0,0.85,0.9084,high,False,,"Instagram account is a life coach with some focus on mental health, not exclusively mental health.","Comments are mostly generic, with a few expressing emotional sharing and trust, but not explicitly seeking help or discussing mental health.","Captions are generally short and not very specific or insightful, some mention of mental health topics but not in-depth.","Relevance 0.49, audience intent 0.20, content depth 0.40, engagement quality 0.02. Median engagement rate 0.15% across 17 posts. Confidence high (0.91).",#personalgrowth #lifecoach,"The hardest part is… knowing something is wrong but not knowing what exactly to fix.

That confusion keeps people stuck more than the problem itself.

Curious — what do you think is your biggest inner block right now?",Super gorgeous 🔥,17,40,0.001509
caitlinfladager,642402,1539,macro,0.2,0.15,0.5,0.4,0.1139,0.0,0.2853,0.35,0.3,0.2,0.15,1.0,1.0,1.0,1.0,high,False,,"Content is mostly about personal life and family, not primarily mental health focused.",Comments show support and admiration but not explicitly seeking help or sharing emotional experiences.,"Some captions show self-reflection but most are light-hearted or motivational, not very specific or insightful.","Relevance 0.15, audience intent 0.50, content depth 0.40, engagement quality 0.11. Median engagement rate 0.98% across 20 posts. Confidence high (1.00).","This is why when people tell me “must be nice”, I smile and say “it is!”

#thenvsnow #growupwithus #explore #family #youngparents",Glory to Jesus,I love you and your family 🥰💚💪🏼🙏🏼,20,40,0.009766
erica_teasdale,16700,2154,micro,0.6,0.3838,0.4,0.4,0.0,0.125,0.2824,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio includes mental health as a topic, but also has other interests mentioned.","No comments provided, so it's difficult to evaluate audience intent.","No captions provided, but the bio does not indicate specific focus on mental health content.","Relevance 0.38, audience intent 0.40, content depth 0.40, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
gemmacorrell,968511,570,macro,0.5,0.4062,0.2,0.3,0.1428,0.125,0.2757,0.35,0.3,0.2,0.15,0.9654,1.0,0.6,0.9044,high,False,,"Instagram account focuses on sharing comics, artwork, and some promotional content, with occasional mention of anxiety.","Comments are mostly positive reactions and compliments about the artwork, with less help-seeking or emotional sharing.","Captions are generally about the creative process and promoting products, with less depth about mental health experiences and coping strategies.","Relevance 0.41, audience intent 0.20, content depth 0.30, engagement quality 0.14. Median engagement rate 0.44% across 12 posts. Confidence high (0.90).",If you’ve ever wanted to see my sketchbooks … here’s your chance!,Absolutely brilliant!!!😍❤️❤️❤️,You and they are amazing! Every inch of your sketchbooks are filled! I’m so inspired,12,40,0.00439
talkyourfeelings,23,28,nano,0.8,0.445,0.5,0.0,0.0,0.0,0.2749,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio mentions helping with personal problems and being available.,"Some comments may indicate help-seeking behavior, but not strongly.",No captions provided for analysis.,"Relevance 0.45, audience intent 0.50, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,I've been feeling really down lately. Can you help?,,0,0,0.0
mentalhealnesss,630044,1342,macro,0.2,0.15,0.5,0.3,0.0249,0.0,0.2525,0.35,0.3,0.2,0.15,0.837,1.0,1.0,0.9266,high,False,,"Content is mostly about negative narcissistic relationships, not mental health education or coping strategies.","Comments show some emotional sharing and trust, but not explicitly help-seeking or focused on mental health improvement.",Captions are more about storytelling than providing insightful or specific mental health advice.,"Relevance 0.15, audience intent 0.50, content depth 0.30, engagement quality 0.02. Median engagement rate 0.21% across 20 posts. Confidence high (0.93).",When you try to breakup with a narcissist and they refuse to listen #narcissists #breakups #toxicpeople #badrelationship,I got flashbacks!! Seriously ugh!!,This shit is triggering af because this is how it went every fucking time 😢,20,40,0.002137
mindwellness.dr.era,106266,1290,mid,0.8,0.4513,0.0,0.5,0.0,0.375,0.2208,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,The account is related to mental health as the bio mentions therapy and specific mental health conditions.,Based on help-seeking or emotionally engaged comments.,"The captions are not present, so the score is based on the bio which is moderately specific and insightful.","Relevance 0.45, audience intent 0.00, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
heykellyellen,123483,679,mid,0.3,0.17,0.2,0.5,0.0,0.0,0.1735,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and captions mention wellness but have a broader focus on medicine, travel, and influencer tips.","Comments do not show clear signs of help-seeking or emotional sharing, mostly generic responses.",Content seems generally motivational but lacks specific mental-health related insights or guidance.,"Relevance 0.17, audience intent 0.20, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,Nice feed! Keep it up.,"Thanks for sharing your story, I found it inspiring.",0,0,0.0
just.ingredients,1332128,2249,macro,0.2,0.2604,0.1,0.3,0.0168,0.4417,0.1695,0.35,0.3,0.2,0.15,1.0,1.0,1.0,1.0,high,False,,"Bio mentions mental health advocate, but account primarily focuses on nutrition, product promotion, and giveaways.","Audience comments show support and engagement with promotions, but not help-seeking or emotional sharing related to mental health.","Content is mostly about promoting products, recipes, and generic advice, lacking depth in mental health specific topics.","Relevance 0.26, audience intent 0.10, content depth 0.30, engagement quality 0.02. Median engagement rate 0.14% across 20 posts. Confidence high (1.00).","This collab has been a long time coming, and we are SO happy it’s finally here. We have two, new, Bryce Harper-approved protein powders! 

Bryce’s Banana Bread + Bryce’s Caramel Latte ☕️🍌

Per the Just Ingredients standards, these are made with real ingredients, 100% grass-fed whey, no natural or artificial flavors, and third-party tested.

These p",I hope they’re elite!,❤️🙌and it Travels well 🔥,20,40,0.001441
drheidigreen,114473,835,mid,0.9,0.4913,0.0,0.0,0.0,0.375,0.1683,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio explicitly mentions trauma healing and self-neutrality, which are related to mental health.","No comment samples provided, so an audience intent score cannot be accurately determined.","No caption samples provided, so a content depth score cannot be accurately determined.","Relevance 0.49, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
this.is.mallory,126958,3155,mid,0.2,0.13,0.2,0.5,0.0,0.0,0.1598,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and captions show interest in wellness industry and marketing, not primarily mental health","No comments provided, assuming low intent based on bio and caption context","No captions provided, assuming generic based on bio context","Relevance 0.13, audience intent 0.20, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
thepsychologymum,149270,1064,mid,0.6,0.2838,0.0,0.5,0.0,0.125,0.1576,0.335,0.254,0.286,0.125,0.22,0.0,0.0,0.099,low,False,,"The account focuses on art related to psychology and neuropsychology, which is related to mental health but not the primary focus.","No comments were provided, so audience intent couldn't be evaluated.","The captions are missing from the provided information, making it difficult to evaluate the depth of the content.","Relevance 0.28, audience intent 0.00, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,,,0,0,0.0
adamyoungcounseling,31362,606,micro,0.8,0.4513,0.0,0.0,0.0,0.375,0.1546,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio is related to mental health but not specific to personal experience or therapy,No comments provided for analysis,No captions provided for analysis,"Relevance 0.45, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
mindcharity,565699,277,macro,1.0,0.4438,0.0,0.0,0.0,0.125,0.152,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Instagram account is for a mental health charity,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.44, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
tinybuddhaofficial,1687172,369,major,0.2,0.15,0.1,0.3,0.0762,0.0,0.1427,0.35,0.3,0.2,0.15,0.6975,0.4,0.1,0.4739,medium,False,,"Bio and posts are not primarily mental-health focused, they are about promoting products and services.","Comments do not show help-seeking, emotional sharing, or trust, they are mostly about promoting products and services.","Captions are generic and not specific or insightful to mental health, they are about promoting products and services.","Relevance 0.15, audience intent 0.10, content depth 0.30, engagement quality 0.08. Median engagement rate 0.32% across 2 posts. Confidence medium (0.47).","Some messages to take into 2023. Happy New Year, everyone!

Music by Joshua Grange @theechoguild, who contributed an eCourse for aspiring musicians to the upcoming Best You, Best Life Bundle Sale.

Click the LINK IN MY BIO to enter to win one of 5 free bundles and a MacBook Air!

#newyears #newyearsresolutions #newyearsgoals #newchapter #newbeginni",@daswani.mala 🌷🌷🌷🌷 🙏🙏🙏 hope you try this free book online named Zhuan Falun in many languages is good explain on spiritual world 9 chapter of master Li hong Zhi heal a lot of people for better health in mental and physical then u google why ccp atheists communist try genocide fal,@evolution_963 🌷 🙏🙏🙏 hope you try this free book online named Zhuan Falun in many languages is good explain on spiritual world 9 chapter of master Li hong Zhi heal a lot of people for better health in mental and physical then u google why ccp atheists communist try genocide falun,2,8,0.003203
dearmentalhealth,0,0,nano,0.8,0.4075,0.0,0.0,0.0,0.25,0.1396,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus,No comments provided for analysis,No captions provided for analysis,"Relevance 0.41, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
mytherapistsays,8246201,261,major,0.2,0.1813,0.1,0.3,0.0003,0.125,0.1385,0.35,0.3,0.2,0.15,0.6626,1.0,1.0,0.8482,high,False,,Bio and captions show no clear mental health focus.,Comments are mostly emojis and casual interactions.,Captions are mostly light-hearted jokes and pop culture references.,"Relevance 0.18, audience intent 0.10, content depth 0.30, engagement quality 0.00. Median engagement rate 0.00% across 20 posts. Confidence high (0.85).","My sixth sense is waking up just in time for food 

(@suzette_2)",😍,Delulu is the solulu 💭✨,20,40,2.2e-05
therapynotebooks,66956,353,mid,0.8,0.4075,0.0,0.0,0.0,0.25,0.138,0.3387,0.2495,0.283,0.1287,0.235,0.0,0.0,0.1057,low,False,,Bio indicates mental health focus but no personal experience or emotional sharing.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.41, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr.ajitarobinson,10807,2131,micro,0.7,0.3675,0.0,0.0,0.0,0.25,0.1259,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates therapy background and mental health focus.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.37, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
feminist.mom.therapist,72951,4673,mid,0.8,0.3638,0.0,0.0,0.0,0.125,0.1246,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates work as a therapist with focus on mothers,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.36, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
inthistogethernow_,86868,818,mid,0.8,0.3638,0.0,0.0,0.0,0.125,0.1246,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus,No comments available for evaluation,No captions available for evaluation,"Relevance 0.36, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
talkspace,150195,519,mid,0.8,0.3638,0.0,0.0,0.0,0.125,0.1246,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio clearly mentions mental health and encourages users to seek help.,"No comments were provided, so an audience intent score cannot be accurately assessed.","No captions were provided, so a content depth score cannot be accurately assessed.","Relevance 0.36, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
thepatricenicole,23185,715,micro,0.8,0.3638,0.0,0.0,0.0,0.125,0.1246,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus on men's issues and black mental health.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.36, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
mentalhealthamerica,296023,818,mid,0.8,0.3638,0.0,0.0,0.0,0.125,0.1246,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.36, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
therapyforwomen,464706,988,mid,0.6,0.3275,0.0,0.0,0.0,0.25,0.1122,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates a transition from a party lifestyle to a therapist, suggesting some mental health focus.",No comment samples provided for evaluation.,No caption samples provided for evaluation.,"Relevance 0.33, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
kate_speer,48456,1245,micro,0.7,0.3237,0.0,0.0,0.0,0.125,0.1109,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus, but no captions to evaluate depth.",No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.32, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr_ayanna_a,20741,737,micro,0.7,0.3237,0.0,0.0,0.0,0.125,0.1109,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health as a focus, but not exclusively.",No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.32, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
allycinhicks,21887,1911,micro,0.7,0.3237,0.0,0.0,0.0,0.125,0.1109,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health expertise and personal experience.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.32, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
anxiety_wellness,44,16,nano,0.5,0.2875,0.0,0.0,0.0,0.25,0.0985,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio is somewhat relevant to mental health, but not exclusively focused on it.","No comment samples provided, so audience intent cannot be evaluated.","No caption samples provided, so content depth cannot be evaluated.","Relevance 0.29, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
nadiaschoice,17159,696,micro,0.6,0.2838,0.0,0.0,0.0,0.125,0.0972,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates trauma-informed counseling background, but no clear evidence of personal mental health experience or education-based posts.",No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.28, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
_lisaolivera,402258,708,mid,0.6,0.2838,0.0,0.0,0.0,0.125,0.0972,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates person is a therapist and promotes a book about mental health.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.28, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
francispsychotherapy,6148,3110,micro,0.6,0.2838,0.0,0.0,0.0,0.125,0.0972,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio mentions therapy and coaching, but also corporate consulting and practice ownership",No comments provided for analysis,No captions provided for analysis,"Relevance 0.28, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
eboniharrisma,4168,895,nano,0.6,0.2838,0.0,0.0,0.0,0.125,0.0972,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus but lacks specifics,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.28, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
jeffditzellpsychiatry,9890,3936,micro,0.6,0.2838,0.0,0.0,0.0,0.125,0.0972,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Broad focus on psychiatry and performance coaching,No comments provided for evaluation,No captions provided for evaluation,"Relevance 0.28, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
ablackfemaletherapist,157997,934,mid,0.6,0.2838,0.0,0.0,0.0,0.125,0.0972,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates a therapist sharing insights, but no explicit mention of mental health content.","No comment samples provided, so no score given.","No caption samples provided, so no score given.","Relevance 0.28, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
brainbodydoc,92721,799,mid,0.6,0.2838,0.0,0.0,0.0,0.125,0.0968,0.3412,0.2465,0.281,0.1313,0.245,0.0,0.0,0.1103,low,False,,"Bio mentions mental health and neuroscience, but no clear indication of lived experience or therapy provision.",No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.28, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
advocating.mentalhealth,7,39,nano,0.7,0.28,0.0,0.0,0.0,0.0,0.0959,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus with 'working on ending the stigma' and '#stopthestigma'.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.28, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
lindsaybraman,176231,791,mid,0.5,0.2438,0.0,0.0,0.0,0.125,0.0835,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates the account is run by a therapist, but no mental health content is provided in the captions or comments.",No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr.leahkatz,192543,430,mid,0.5,0.2438,0.0,0.0,0.0,0.125,0.0835,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and linked website suggest mental health as a topic, but no explicit mention of personal experience or professional background",No comments provided for analysis,No captions provided for analysis,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
sarah_drage,11608,2435,micro,0.5,0.2438,0.0,0.0,0.0,0.125,0.0835,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates potential connection to mental health, but not explicitly focused.",No comment samples provided for evaluation.,No caption samples provided for evaluation.,"Relevance 0.24, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
